Video ID,Published At,Channel ID,Title,Description,Thumbnail URL,Channel Title,Category ID,View Count,Like Count,Favorite Count,Comment Count
tSSGwcg7dLw,2024-05-08T12:00:56Z,UCQYwpwExgAY5T58P_T1vFHA,TM NETWORK TRIBUTE ALBUM -40th CELEBRATION- Digest Movie [Disc1],"TM NETWORK TRIBUTE ALBUM - 40th CELEBRATION -
2024.5.15(水) Release

[Disc1] TRIBUTE
M01.GRe4N BOYZ 「SEVEN DAYS WAR」
M02.CAPSULE 「Self Control (方舟に曳かれて)」
M03.B’z 「Get Wild」
M04.澤野弘之 feat. SennaRin 「BEYOND THE TIME (メビウスの宇宙を越えて)」　
M05.ヒャダイン with DJ KOO 「Maria Club (百億の夜とクレオパトラの孤独)」(Remix)
M06.乃木坂46 「BE TOGETHER」
M07.西川貴教 「LOVE TRAIN」
M08.松任谷由実 with SKYE 「Human System」
M09.坂本美雨 「TIMEMACHINE」
M10.くるり 「STILL LOVE HER (失われた風景)」
M11.満島ひかり 「ELECTRIC PROPHET (電気じかけの予言者)」

[Disc2] TM NETWORK
M01.SEVEN DAYS WAR
M02.Self Control (方舟に曳かれて)
M03.Get Wild 
M04.BEYOND THE TIME (メビウスの宇宙を越えて)
M05.Maria Club (百億の夜とクレオパトラの孤独)
M06.BE TOGETHER
M07.LOVE TRAIN
M08.Human System
M09.TIMEMACHINE
M10.STILL LOVE HER (失われた風景)
M11.ELECTRIC PROPHET (電気じかけの予言者)

■各販売店リンク一覧はこちら
https://erj.lnk.to/tFaCUg

▼Information
TM NETWORK Official Website：https://fanksintelligence.com/",https://i.ytimg.com/vi/tSSGwcg7dLw/hqdefault.jpg,TM NETWORK,10,228036,9420,0,715
IuzQZYOASuc,2024-05-08T10:00:07Z,UCHRCp0CSacVnTVS2Z4x9xYg,七次元生徒会に新入生が来る！？,"程よい刺激と緊張は、パフォーマンスの最大化に必要不可欠だとひしひし感じます。
親密になる過程で、気張らなくていい瞬間や、仲間に託す瞬間を肌で感じ取れるようになっていきます。
悪く捉えればそれは「慣れ」「なあなあ」だといえるでしょう。
ではどうすればいいか？
空気を入れ替えるのです。
頬に触れる優しい春風は、我々七次元生徒会！！(👈！！重要)にまたフレッシュな酸素を届けてくれるでしょう。
我々の背筋を伸ばしてくれるようなゲキトガ新入生を心よりお待ちしております。

猫はソファで丸くなる
三枝明那より



毎週水曜日19:00に七次元生徒会からコンテンツを発信します。
生徒会、使わせていただきます！では生徒会の日常を皆様にお届け！

#七次元生徒会

------------------------

illustration：岩本ゼロゴ
@iwamoto_05
デザイン：Patiパチ
https://patipatipss.tumblr.com/
@pati_pss
編集：ばる

------------------------

🖊3年生
生徒会長：叶 
https://www.youtube.com/@Kanae  
副会長：樋口楓 
https://www.youtube.com/@HiguchiKaede  

🖊2年生
広報：三枝明那 
https://www.youtube.com/@SaegusaAkina  
書記：仙河緑 
https://www.youtube.com/@Ryushen  

🖊1年生
会計：レオス・ヴィンセント 
https://www.youtube.com/@LeosVincent  
雑務：周央サンゴ
https://www.youtube.com/@SuoSango  

------------------------

💌ファンクラブ
https://fanclub.nijisanji.jp/fanclubs/seitokai-07?mode=contents
📝X(旧Twitter)
https://twitter.com/seitokai_07
📷Instagram
https://www.instagram.com/seitokai_07/
🎶TikTok
https://www.tiktok.com/@seitokai_07?is_from_webapp=1&sender_device=pc

------------------------

※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors",https://i.ytimg.com/vi/IuzQZYOASuc/hqdefault.jpg,七次元生徒会,24,327610,16853,0,439
zFD6TujMsj4,2024-05-08T00:00:23Z,UCmDLyFjSutfb1MK7F6cMVSA,実験動画『AURA BATTLER DUNBINE SIDE L』,"#ダンバイン　#サンライズロボット研究所　#SIDEL

新設された「サンライズロボット研究所」（ https://roboken.sunrise-world.net/ ） で展開中の、実験動画『AURA BATTLER DUNBINE SIDE L』は、1983年にテレビ放送された「聖戦士ダンバイン」の当時のオープニングとエンディングを最新の演出と技術で表現、作品そのものの“普遍性”を発信していくチャレンジ的な動画です。


©創通・サンライズ",https://i.ytimg.com/vi/zFD6TujMsj4/hqdefault.jpg,サンライズ,1,491611,N/A,0,1863
cyIagA7YPWA,2024-05-07T11:00:48Z,UCEA8Umn4azMfY2-qic1lCOA,【超大食い】文福飯店に「大食いYouTuber」7人連れてきたら完食できるでしょ！？(しのけん、三年食太郎、もぐもぐさくら、ますぶちさちよ、はらぺこツインズ),"@shinoken_ogui 
しのけんさん

@mogusakura 
もぐもぐさくらさん

@user-wr9sh5im4h 
ますぶちさちよさん

@harapeko_twins 
はらぺこツインズさん

@3.syokutaro 
三年食太郎

@dekamoring 
助っ人様



▼お仕事のご依頼
info@takeyaki.jp

▼ファンクラブ
タケヤキ翔/ラトゥラトゥ公式ファンクラブ「LATUUU」は継続となります。
入会はコチラ https://latulatu.jp/

▼ファンレター・プレゼント送り先
〒573-0073
大阪府枚方市高田2丁目26-10-6
プレゼントハウス1180「タケヤキ翔」
※amazon置き配設定、冷凍・冷蔵便、縦横各200サイズ以上の大きい荷物はお受け取りできませんのでご注意下さい。

==============================================

▼『タケヤキ翔 10th Anniversary BOOK』
全国の書店/一部コンビニにて発売中！
【Amazon】
https://www.amazon.co.jp/dp/429904925X
【楽天】
https://books.rakuten.co.jp/rb/17714006/
【宝島チャンネル】
https://tkj.jp/book/?cd=TD049254

==============================================


どもどもタケヤキです！
毎日19時に動画投稿してます。チャンネル登録と通知お願いします
ファンネーム「タケ狂」「タケ狂い」「ラトゥー」

「スレッズ」↓
https://www.threads.net/@takeyakisyou
「公式LINE」↓
https://lin.ee/j9uAu9Q
「TIKTok」↓
https://vt.tiktok.com/ZSJSSejdb/
「ツイッター」↓
http://twitter.com/takeyakii
「インスタ」↓
https://www.instagram.com/takeyakisyou/

==============================================

タケヤキ翔/ラトゥラトゥ
ミュージックビデオ
https://www.youtube.com/playlist?list=PLMM7pSGbBaYfk5A-wMdwQqBlrw2O2c9Ga

歌ってみた/カバー
https://www.youtube.com/playlist?list=PLMM7pSGbBaYemKAvYSKRpQPYWiBxdlEV9
==============================================

【各種配信サービス】
Apple Music / iTunes / LINE MUSIC / Spotify /レコチョク

▼最新ミニアルバム「ShortFilms」
https://big-up.style/yO0AltAHDO

▼1stシングル「神様の言うとおりに/絶命ロック」
https://big-up.style/RmX2P0BqYr

▼ミニAL「万華鏡エタニティ」
https://big-up.style/rpVpYGawrb

▼2ndシングル「時のメロディ/妄想ディーバ」
https://big-up.style/1Coq5c2nKw

▼3rdシングル「東京アップデート」
https://big-up.style/eBFQwLRqkw

▼1st アルバム「百火繚乱船」
https://big-up.style/q45R3j8ZHL",https://i.ytimg.com/vi/cyIagA7YPWA/hqdefault.jpg,タケヤキ翔/ラトゥラトゥ,24,844437,17763,0,1280
qxoxR5KnqUk,2024-05-08T03:00:33Z,UCTDMT3aL30noTVFgNPA9XtQ,劇場版『名探偵コナン 100万ドルの五稜星』×aiko「相思相愛」スペシャルムービー,"興行収入100億円突破！メガヒットへの感謝を込めて…
aikoが歌う主題歌「相思相愛」×「名探偵コナン」
初解禁カット満載のエモーショナルなスペシャルコラボムービーが完成！

美しいメロディにどこか切なさを感じる歌詞と、
キャラクターたちの想いが交錯するエモーショナルな映像を
ぜひお楽しみください―――

=======================
新たなみちしるべは
大切な人を想う言の葉の中に

3-2|7-7|24-2|2-3|11-1|1-6|21-2|1-4
相思相愛

怪盗キッド
=======================


映画公式サイト：http://www.conan-movie.jp
映画公式X：https://twitter.com/conan_movie
公式Instagram：https://www.instagram.com/conan.official/
公式TikTok：https://www.tiktok.com/@conan_pr_official

原作：青山剛昌「名探偵コナン」（小学館「週刊少年サンデー」連載中）
監督：永岡智佳
脚本：大倉崇裕
音楽：菅野祐悟
主題歌：aiko「相思相愛」（ポニーキャニオン）

声の出演：高山みなみ、山崎和佳奈、小山力也、山口勝平、堀川りょう、宮村優子 ほか
スペシャルゲスト：大泉洋

製作：小学館／読売テレビ／日本テレビ／ShoPro／東宝／トムス・エンタテインメント　
配給：東宝

©2024 青山剛昌／名探偵コナン製作委員会

※本編のネタバレとなるようなコメントはお控えください。
ネタバレと思われるコメントは削除させていただく事もありますので、ご了承ください。

#名探偵コナン #100万ドルの五稜星 #コナン #毛利蘭 #毛利小五郎 #怪盗キッド #服部平次
#コナン映画 #青山剛昌 #東宝",https://i.ytimg.com/vi/qxoxR5KnqUk/hqdefault.jpg,東宝MOVIEチャンネル,1,433681,32724,0,1009
UBs_As18hLE,2024-05-07T09:00:28Z,UCmWkowGJ1I7PRjIWWz85xTw,【GRWM】完全素になった女たちがヤバすぎるwwww,"今日はおかんがちょっとお家に来てぺちゃくちゃおしゃべりをして楽しかったです
おかんと話してると自分と話し方が似すぎていてどっちがオカンかわからなくなります
確認しそうになりますが、一歩手前で私が娘だと正気に戻ります
オカンとオトンと旅行に行くのが今の目標であり楽しみであります
（兄弟たちも来たいなら来てもいいよ）

【TikTok】
https://www.tiktok.com/@___nicoichi___
【instagram】
https://www.instagram.com/___nicoichi___/?r=nametag
【Twitter】
https://twitter.com/___nicoichi___

【オリジナルアパレルブランド JIMWAG 公式サイト】
https://jimwag.com

【JIMWAG instagram】
https://instagram.com/jimwag_official?igshid=YmMyMTA2M2Y=",https://i.ytimg.com/vi/UBs_As18hLE/hqdefault.jpg,にこちゃん放送局,24,747227,20214,0,1205
K1c9Ai2E4Eg,2024-05-07T10:00:07Z,UCz6vnIbgiqFT9xUcD6Bp65Q,【当ててくれ】自称有識者・伏見ガクが引っ掻き回して剣持&くろのわ大困惑 #くろなん,"協力：株式会社シャトレーゼ

「この企画もしかして大変…!?」
シャトレーゼの人気トップ10の順位を当てていくはずが、いまだ1つも当てることができていない咎ノワール。
流石に当てていきたいところだが、美味しすぎて全部1位に感じてしまう伏見ガクの発言に翻弄され、なかなか正解に辿り着けない一同。驚きの1位商品とは一体どれ…!?

▼ゲスト
剣持刀也：https://www.youtube.com/@KenmochiToya
伏見ガク：https://www.youtube.com/@FushimiGaku

▼前編はコチラ！
https://youtu.be/yXru1jwfxv8?si=ISj-2Gl_y4snz5Z5

※今回は火曜日19：00の配信となります。
https://x.com/chronoir_info/status/1784894143694602600

- - - くろのわーるがなんかやる - - - - -
くろのわの2人でゆる～くやりたいことをやる番組。
ChroNoiRチャンネルにて毎週月曜日19：00に放送します。
番組感想は #くろなん でお願いします！

▼ChroNoiRをもっと知りたい人はコチラ！
https://youtu.be/eLMkcQiEFsg

▼だらだらおしゃべり回はコチラ！
https://youtu.be/3X3jHXUywgw

▼大人気「帰れません企画」はコチラ！
https://www.youtube.com/watch?v=hSoyv9KP3WY

- - - - - ChroNoiR | クロノワール - - - - -
にじさんじ所属バーチャルライバー
叶 と 葛葉 のユニットチャンネル

◇ Kanae | 叶
https://www.youtube.com/@Kanae
X（旧Twitter）: https://X.com/Kanae_2434

◆ Kuzuha | 葛葉
https://www.youtube.com/@Kuzuha
X（旧Twitter）: https://X.com/Vamp_Kuzu

- - - - - - - - - -ChroNoiR SNS - - - - - - - - - -
X（旧Twitter）：https://X.com/chronoir_info
TikTok：https://www.tiktok.com/@chronoir_info
Instagram：https://www.instagram.com/chronoir_info/

※未成年者の視聴者の方は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors",https://i.ytimg.com/vi/K1c9Ai2E4Eg/hqdefault.jpg,ChroNoiR,24,480116,26471,0,606
UJ_0ht9VsLM,2024-05-06T12:08:17Z,UCX7YkU9nEeaoZbkVLVajcMg,【マリオカート8DX】第6回マリオカートにじさんじ杯 本戦【#マリカにじさんじ杯】,"第6回マリオカートにじさんじ杯本戦！！
参加人数 総勢85名の中からついに頂点が決まります！

【スケジュール】
・5/5（日）15:00~ 予選（A〜Hリーグ）
https://youtube.com/live/FUo-YzsjdBM
・5/6（月・祝）16:00~ 本戦（準々決勝／準決勝／決勝）

【主催】
シェリン・バーガンディ：https://www.youtube.com/@ShellinBurgundy

【MC】
笹木咲：https://www.youtube.com/@SasakiSaku
社築：https://www.youtube.com/@YashiroKizuku

【出場者】
■準々決勝Aリーグ
アルス・アルマル：https://www.youtube.com/@ArsAlmal
アンジュ・カトリーナ：https://www.youtube.com/@AngeKatrina
卯月コウ：https://www.youtube.com/@UzukiKou
叶：https://www.youtube.com/@Kanae
剣持刀也：https://www.youtube.com/@KenmochiToya
四季凪アキラ：https://www.youtube.com/@ShikinagiAkira
長尾景：https://www.youtube.com/@NagaoKei
成瀬鳴：https://www.youtube.com/@NaruseNaru
フレン・E・ルスタリオ：https://www.youtube.com/@FurenELustario
先斗寧：https://www.youtube.com/@PontoNei
本間ひまわり：https://www.youtube.com/@HonmaHimawari
竜胆尊：https://www.youtube.com/@RindouMikoto

■準々決勝Bリーグ
五十嵐梨花：https://www.youtube.com/@IgarashiRika
エクス・アルビオ：https://www.youtube.com/@ExAlbio
北見遊征：https://www.youtube.com/@KitamiYusei
葛葉：https://www.youtube.com/@Kuzuha
倉持めると：https://www.youtube.com/@KuramochiMeruto
小柳ロウ：https://www.youtube.com/@KoyanagiRou
空星きらめ：https://www.youtube.com/@SorahoshiKirame
春崎エアル：https://www.youtube.com/@HarusakiAir
緋八マナ：https://www.youtube.com/@HibachiMana
星導ショウ：https://www.youtube.com/@HoshirubeSho
ラトナ・プティ：https://www.youtube.com/@RatnaPetit
レオス・ヴィンセント：https://www.youtube.com/@LeosVincent

■準々決勝Cリーグ
赤城ウェン：https://www.youtube.com/@AkagiWen
伊波ライ：https://www.youtube.com/@InamiRai
イブラヒム：https://www.youtube.com/@Ibrahim
三枝明那：https://www.youtube.com/@SaegusaAkina
鈴木勝：https://www.youtube.com/@SuzukiMasaru
不破湊：https://www.youtube.com/@FuwaMinato
星川サラ：https://www.youtube.com/@HoshikawaSara
ましろ爻：https://www.youtube.com/@MashiroMeme
叢雲カゲツ：https://www.youtube.com/@MurakumoKagetsu
社築：https://www.youtube.com/@YashiroKizuku
ルイス・キャミー：https://www.youtube.com/@LuisCammy
渡会雲雀：https://www.youtube.com/@WataraiHibari

■準々決勝Dリーグ
魁星：https://www.youtube.com/@Kaisei_nijisanji
神田笑一：https://www.youtube.com/@KandaShoichi
小清水透：https://www.youtube.com/@KoshimizuToru
榊ネス：https://www.youtube.com/@SakakiNess/
笹木咲：https://www.youtube.com/@SasakiSaku
シェリン・バーガンディ：https://www.youtube.com/@ShellinBurgundy
獅子堂あかり：https://www.youtube.com/@ShishidoAkari
風楽奏斗：https://www.youtube.com/@FuraKanato
フミ：https://www.youtube.com/@Fumi
魔界ノりりむ：https://www.youtube.com/@MakainoRirimu
ミラン・ケストレル：https://www.youtube.com/@MilanKestrel
ローレン・イロアス：https://www.youtube.com/@LaurenIroas


この大会は、任天堂の協賛・提携を受けたものではありません。
大会許諾番号：NJ24-AABPA-N00870

＋＋＋
※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors
＋＋＋",https://i.ytimg.com/vi/UJ_0ht9VsLM/hqdefault.jpg,にじさんじ,20,2680541,50265,0,558
FD-ttjRuMts,2024-05-07T09:00:17Z,UCz6A-bktEcKGLil_do4Vqzw,井上尚弥、初のダウンからの逆転劇でネリを撃破！観戦後の試合振り返り,"提供：エクストリームウォーク事務局
【エクストリームウォーク（XTREME WALK）】とは
自身の体力と気力の限界に挑戦する、新しいウォーキング大会の形が「エクストリームウォーク」です。
20歳以上であれば誰でも参加でき、問われるのは、所定のチェックポイントを関門時間までに通過すること、そして制限時間内にゴールすること。
タイムや順位を競うのではなく、自分の中にあるハードルを乗り越えるからこそ、ほかではなかなか味わえない達成感や高い満足感を得られます。
■大会公式HP
https://www.asahi.com/xtremewalk/tokyo/
■大会公式SNS
公式X：https://twitter.com/XtremeWalk
公式instagram：https://www.instagram.com/tokyoxtremewalk100/
公式facebook：https://www.facebook.com/xtremewalk

▼チャンネル登録はこちら
https://www.youtube.com/channel/UCz6A-bktEcKGLil_do4Vqzw?sub_confirmation=1

▼魔裟斗オフィシャルHP
https://www.k-masato.com/

▼Instagram
https://www.instagram.com/masato.official/?hl=ja

▼問い合わせ
masato-channel@every.tv

#魔裟斗​​ #井上尚弥 #武居由樹",https://i.ytimg.com/vi/FD-ttjRuMts/hqdefault.jpg,魔裟斗チャンネル,17,535617,5717,0,446
SrR8p_siI2Y,2024-05-06T13:26:19Z,UCbZvkG2uAgr6Oiva4FytscQ,井上尚弥、ネリに圧巻のTKO勝利 まさかの初ダウンを喫するも「ダメージは無かった」4団体防衛に見事成功 『Prime Video Presents Live Boxing 8』試合後インタビュー,"6日に行われたボクシング『Prime Video Presents Live Boxing 8』（東京ドーム）の試合後インタビューに選手たちが応じた。

■対戦カード
【WBC・WBO・WBA・WBA・IBF世界スーパーバンタム級タイトルマッチ 12回戦】
井上尚弥 VS ルイス・ネリ
【WBO世界バンタム級タイトルマッチ 12回戦】
ジェイソン・マロニー VS 武居由樹
【WBA世界バンタム級タイトルマッチ 12回戦】
井上拓真 VS 石田匠
【WBA世界フライ級タイトルマッチ 12回戦】
ユーリ阿久井政悟 VS 桑原拓
【スーパーバンタム級 8回戦】
TJ・ドヘニー VS ブリル・バヨゴス

#井上尚弥 #ルイスネリ #ボクシング",https://i.ytimg.com/vi/SrR8p_siI2Y/hqdefault.jpg,oricon,24,2286787,10861,0,2077
D43uXfhMTq4,2024-05-07T12:01:55Z,UCXM-yuuj-7rNFpjczHISb7Q,【井上尚弥vsネリ総括】八重樫東が見た感動の舞台裏  尚弥が武居から受け取った勝利のバトン！プロ初のダウン その後の冷静さに衝撃！,"八重樫 東です！
5.6東京ドーム ４大世界タイトルマッチ 応援ありがとうございました！
井上尚弥vsルイス・ネリを振り返っています。

宜しくお願いします！

◆◆八重樫東◆◆
ボクシング元世界３階級制覇王者
現在は大橋ジムのトレーナーとして武居由樹・中垣龍汰朗・今永虎雅を指導中


#井上尚弥 #ネリ  #武居由樹   #八重樫東   #ルイス・ネリ  #マロニー  #モロニー",https://i.ytimg.com/vi/D43uXfhMTq4/hqdefault.jpg,八重樫東のやえちゃんねる 〜東と書いてアキラです〜,17,377628,7378,0,450
oON5fVA69Ec,2024-05-06T13:40:46Z,UCgwNAGfFi6SLkqF0nJnUv9A,【速報】井上尚弥 VS ルイス・ネリ 結果がヤバかった...,"SNSで京口紘人のプライベートな発信してます！フォローよろしく！
▼TikTok
https://vt.tiktok.com/U9vyTS/
▼Instagram
https://www.instagram.com/hiroto.kyoguchi_official/
▼Twitter
https://twitter.com/HirotoK1127

◆コメントは運営が管理しています

【制作チーム・おのだまーしー】
https://mashimashi.jp/

#ボクシング #格闘技 #京口紘人",https://i.ytimg.com/vi/oON5fVA69Ec/hqdefault.jpg,京口紘人 Hiroto Kyoguchi,24,1066352,11780,0,1164
tgNGggrBT2g,2024-05-07T10:00:08Z,UC9WJo5ZJVXMZiA5XV2jLx5Q,【ルームツアー】誰もが憧れる「男の秘密基地」を徹底紹介【マイホーム魔改造#01】,"さぼっている間にDIY改造していた撮影部屋、いったん完成しました。ルームツアーということで徹底的に紹介します。無駄に長いので寝る前にでも見てください。

ベッセル電動ドライバー
https://amzn.to/3UQgjSS
マイクロスコープ（カメラ）
https://amzn.to/3WzN2wP
長くて細い結束バンド
https://amzn.to/3ybX655
HDMIをLANで延長する機器
https://amzn.to/4dvsw6z
レザー風デスクマット
https://amzn.to/3UNcL3D
はんだごて
https://amzn.to/3y8kH6R
ビット用キーホルダー
https://amzn.to/3JTD9md
ペン型インパクトドライバー
https://amzn.to/44AISGX


＝＝ヨシダグッズ＝＝
吉田グッズ販売
https://www.amazon.co.jp/s?me=A2CB0GIGY4YWDL&marketplaceID=A1VC38T7YXB528
LINEスタンプ・着せ替え
https://store.line.me/stickershop/product/7048464
https://store.line.me/themeshop/author/1006059

＝＝＝＝＝＝＝＝＝＝
※アマゾンのリンクはアマゾンアソシエイトリンク（広告）を使用しています

＝＝お問い合わせ＝＝
以下のメールフォームからお願いします。
https://netank.net/

＝＝吉田の絵＝＝
イラストは「あかね大佐」氏が書いてます。
https://www.youtube.com/channel/UCXNZG7r7Dz74oUazrBBRUsA

#ルームツアー　#DIY　#マイホーム",https://i.ytimg.com/vi/tgNGggrBT2g/hqdefault.jpg,吉田製作所Y,28,458736,13165,0,1072
f1J38FlDKxo,2024-05-07T14:46:21Z,UCE_M8A5yxnLfW0KghEeajjw,Apple Event - May 7,"Watch the special Apple Event to learn about the new iPad Air, now in two sizes, iPad Pro with the next-generation M4 chip, and the first-ever Apple Pencil Pro.

To watch the event interpreted in American Sign Language (ASL), please click here: https://youtu.be/K7jrXhszmUk

Audio Descriptions: https://apple.co/4bryfsf

00:00 Introduction
03:59 iPad Air
10:27 iPad Pro

""Shotput"" by Still Woozy https://apple.co/woozy-shotput
""Slug"" by Matt Champion https://apple.co/champion-slug
“Float (feat. Seun Kuti & Egypt 80)” by Janelle Monae https://apple.co/janelle-float
""Mahal"" by Glass Beams https://apple.co/glass-mahal
""No Days Off"" by Teni https://apple.co/teni-no-days-off
“All I Ever Need Is You"" by Sonny & Cher https://apple.co/sonny-cher-all-I-need
“bla bla bla” by rusowsky, Barry B, DRUMMIE https://apple.co/bla-bla-bla
“In The Wild"" by Rae Morris https://apple.co/in-the-wild
“Adam Sandler"" by AG Club https://apple.co/club-sandler

#AppleEvent #AppleKeynote #iPad

Welcome to the official Apple YouTube channel. Here you’ll find news about product launches, tutorials, and other great content. Apple’s more than 160,000 employees are dedicated to making the best products on earth, and to leaving the world better than we found it.",https://i.ytimg.com/vi/f1J38FlDKxo/hqdefault.jpg,Apple,28,5868315,146276,0,N/A
eT8_YynTCdM,2024-05-07T11:00:28Z,UC-azJrHeE66u0zbAmEPnefA,KEIJU – Mama's Boy ft. LEX & 7  (Official Video),"Mama's Boy feat. LEX, 7
Special Thanks, Gottz

Official Merchandise
https://cashcade.base.shop

-MV Credit
Director: Takuya Setomitsu

DoP: Yuki Maxima
2nd AC: Yuta Kakei
3rd AC: Hiviki Shono,Yoshinobu Sarudate

Lighting Director: Gen Kaido
Lighting Chief: Kento Fuda
2nd: Riki Saito, Daiki Tanaka, Shigeru Sato 

Set Designer: Shinnosuke Wada, Satoshi Furuya

Styling for KEIJU & 7: Yuji Yasumoto, Tucchy
Styling for LEX: Keisuke Kanoh

Hair&Make for KEIJU: Daiki Kamata
Hair&Make for 7: Momoko Kinuwa

Colorist: fmlik
Title Design: Akari Sakamoto

Balloon Company: JAPAN BALLOON SERVICE

Producer: Shin Ohira
Production Manager: Shosuke Mori, Ippei “Troy” Fukuda, Aoi Tanaka
Production: CEKAI

-Music Credit
Recorded & Mixed by The Anticipation Illicit Tsuboi @ RDS Toritsudai
Mastered by Colin Leonard at SING Mastering, Atlanta, GA using SING Technology® (Patented).",https://i.ytimg.com/vi/eT8_YynTCdM/hqdefault.jpg,KEIJU,22,189356,11724,0,608
rNhDQHDCEtQ,2024-05-07T10:00:41Z,UCjeLh8KgFo4N8SoiYiTzDHw,【河合郁人】マブダチな後輩・SixTONES田中樹とアメリカンな雑貨屋さんに行ったら、世界に１つしかないアイテムに出会いました！,"#河合郁人 #かわいたち #田中樹 #SixTONES #DULTON #世界に１つ #プレート #SixTONESの絆 

河合郁人 Instagram
https://www.instagram.com/fumito.kawai_2310/

STARTO ENTERTAINMENT 公式サイト
https://starto.jp/",https://i.ytimg.com/vi/rNhDQHDCEtQ/hqdefault.jpg,かわいたちチャンネル〜Purple Rain〜,24,319384,17302,0,771
RGX3D8A_i48,2024-05-07T12:04:27Z,UCCWebOdH_MvVYQ7DoXw12DA,蛭子さんと５年ぶりの再会。【後編】,"前編はこちらから！
https://youtu.be/OFrj7GI_NDY

太川さんがXもやられているので フォローよろしくおねがいします！ https://twitter.com/yosuke_tagawa

#太川陽介 #バス旅 #水バラ #バスvs鉄道 #ルイルイ #ルイルイちゃんねる #ルイちゃん",https://i.ytimg.com/vi/RGX3D8A_i48/hqdefault.jpg,ルイルイちゃんねる,24,473727,13487,0,895
eT6zM6Hq1-k,2024-05-06T14:07:09Z,UChJI9KrjSgPzv_kfX6yuqhA,【筒香感動の豪快アーチ！】8回裏逆転シーンノーカット！！｜2024.5.6の注目シーン,"注目選手、注目プレーをピックアップ。

ビハインドで迎えた8回裏。
#蝦名達夫 選手が2ベースヒットでチャンスを作る！
#佐野恵太 選手がタイムリーヒットで点差を縮める！
#宮﨑敏郎 選手が四球を選び出塁！
NPB復帰戦の#筒香嘉智 選手が右中間への3ランホームランで逆転勝利！！

#ベイスターズ #横浜進化",https://i.ytimg.com/vi/eT6zM6Hq1-k/hqdefault.jpg,横浜DeNAベイスターズ公式チャンネル,17,677790,14547,0,1089
UhK_s-7-eO4,2024-05-07T10:00:24Z,UCZZ0UGjWsRdM8_5bsqtxYaQ,Full Fight | 鈴木千裕 vs. 金原正徳 / Masanori Kanehara vs. Chihiro Suzuki - Yogibo presents RIZIN.46【実況解説付き】,"*【実況解説付き音声の選び方】* 
本動画の『設定(歯車マーク)』▶『音声トラック』から実況解説付きの音声が選べます

*ゲスト:* 朝倉未来
*実況:* 鈴木芳彦
*解説:* 髙坂剛/川尻達也

※一部の端末やブラウザではご利用いただけない場合がございます。

▼NEXT EVENT
「Yogibo presents RIZIN.47」
in 国立代々木競技場 第一体育館
2024年6月9日（日）12：30開場（予定）/ 14：00開始（予定）
https://jp.rizinff.com/_ct/17690928

「Yogibo presents 超RIZIN.3」
in さいたまスーパーアリーナ
2024年7月28日（日）
https://jp.rizinff.com/_ct/17689701

ーーーーーーーーーーーーー
■RIZINの100%をお届け！

大会の最新情報や試合アーカイブ映像・限定動画を独占配信中
今すぐ、「RIZIN100CLUB」 に入会を

詳しくはこちらから▼
https://member.rizinff.com/
ーーーーーーーーーーーーー

▼Follow RIZIN FIGHTING FEDERATION
Website:  https://jp.rizinff.com/
Twitter: https://twitter.com/rizin_PR
Instagram: https://www.instagram.com/rizin_pr/
LINE：https://lin.ee/obLA11b
TikTok：https://www.tiktok.com/@rizinffofficial

#RIZIN47
#RIZIN46
#RIZIN",https://i.ytimg.com/vi/UhK_s-7-eO4/hqdefault.jpg,RIZIN FIGHTING FEDERATION,17,474863,7018,0,1861
yuPKHNdU3cQ,2024-05-06T14:08:58Z,UCkK5Y6l1XhHcb_pEH-B3FYg,【大興奮】内山「井上選手の爆発力」「１Rのリードの探り合い」「世界でもNO1」👊,"🔻【KOD LAB】移転しました！
〒160-0007 
東京都新宿区荒木町20-21 インテック88ビル2階
東京メトロ 丸ノ内線 四谷三丁目駅4番出口より徒歩5分
都営新宿線 曙橋駅 A4出口より徒歩4分

🔻見学・体験のお申し込み
見学は予約なしでいつでもお越しください。
体験レッスンは予約制となりますので、
下記フォームより体験ご希望日と時間をお知らせください。
https://kodlab.jp/trial/

▼【KOD LAB FITNESS BOXING】東京・四ツ谷
内山高志が手掛けるボクシング・フィットネスジム
https://kodlab.jp/​​​​

▼【KOD STUDIO】埼玉・春日部
内山高志が手掛けるボクシング・フィットネスジム
https://kodstudio.jp/​​​​
　
▼内山高志instagram
https://www.instagram.com/takashikod/?hl=ja

▼その他の問い合わせ先はコチラ！
koduchiyama@gmail.com
　
#井上尚弥 
#ネリ 
#内山高志",https://i.ytimg.com/vi/yuPKHNdU3cQ/hqdefault.jpg,内山高志KOチャンネル,22,540931,6007,0,419
